Case : 52400, Assigments : 2266426782, Comparisons : 1372664380
Case : 52500, Assigments : 2274930456, Comparisons : 1377909330
Case : 52600, Assigments : 2284267518, Comparisons : 1383164280
Case : 52800, Assigments : 2297851851, Comparisons : 1393886460
Case : 52900, Assigments : 2309577180, Comparisons : 1399171410
Case : 53000, Assigments : 2313189741, Comparisons : 1404466360
Case : 53100, Assigments : 2326614591, Comparisons : 1409771310
Case : 53200, Assigments : 2333871396, Comparisons : 1415086260
Case : 53300, Assigments : 2339873139, Comparisons : 1420411210
Case : 53400, Assigments : 2356480335, Comparisons : 1425746160
Case : 53500, Assigments : 2365643781, Comparisons : 1431091110
Case : 53600, Assigments : 2373284826, Comparisons : 1436446060
Case : 53700, Assigments : 2386700115, Comparisons : 1441811010
Case : 53800, Assigments : 2391190503, Comparisons : 1447185960
Case : 53900, Assigments : 2405065404, Comparisons : 1452570910
Case : 54000, Assigments : 2409196695, Comparisons : 1457965860
Case : 54100, Assigments : 2420918343, Comparisons : 1463370810
Case : 54200, Assigments : 2431038849, Comparisons : 1468785760
Case : 54300, Assigments : 2440187610, Comparisons : 1474210710
Case : 54500, Assigments : 2457532749, Comparisons : 1485096097
Case : 54600, Assigments : 2466305436, Comparisons : 1490551047
Case : 54700, Assigments : 2473917912, Comparisons : 1496015997
Case : 54800, Assigments : 2482362354, Comparisons : 1501490947
Case : 54900, Assigments : 2495846079, Comparisons : 1506975897
Case : 55000, Assigments : 2501868696, Comparisons : 1512470847
Case : 55100, Assigments : 2513972097, Comparisons : 1517975797
Case : 55200, Assigments : 2520595371, Comparisons : 1523490747
Case : 55300, Assigments : 2533794498, Comparisons : 1529015697
Case : 55400, Assigments : 2542957899, Comparisons : 1534550647
Case : 55500, Assigments : 2550797436, Comparisons : 1540095597
Case : 55600, Assigments : 2559389604, Comparisons : 1545650547
Case : 55700, Assigments : 2573108925, Comparisons : 1551215497
Case : 55800, Assigments : 2580258006, Comparisons : 1556790447
Case : 55900, Assigments : 2588627376, Comparisons : 1562375397
Case : 56000, Assigments : 2599998207, Comparisons : 1567970347
Case : 56200, Assigments : 2618163813, Comparisons : 1579162254
Case : 56300, Assigments : 2627823237, Comparisons : 1584787204
Case : 56400, Assigments : 2639296485, Comparisons : 1590422154
Case : 56500, Assigments : 2646250632, Comparisons : 1596067104
Case : 56600, Assigments : 2660530947, Comparisons : 1601722054
Case : 56700, Assigments : 2667186738, Comparisons : 1607387004
Case : 56800, Assigments : 2675262132, Comparisons : 1613061954
Case : 56900, Assigments : 2689174353, Comparisons : 1618746904
Case : 57000, Assigments : 2699388624, Comparisons : 1624441854
Case : 57100, Assigments : 2705806203, Comparisons : 1630146804
Case : 57200, Assigments : 2715413685, Comparisons : 1635861754
Case : 57300, Assigments : 2726893410, Comparisons : 1641586704
Case : 57400, Assigments : 2739211407, Comparisons : 1647321654
Case : 57500, Assigments : 2748666330, Comparisons : 1653066604
Case : 57600, Assigments : 2759014563, Comparisons : 1658821554
Case : 57700, Assigments : 2766101664, Comparisons : 1664586504
Case : 57900, Assigments : 2792723604, Comparisons : 1676169147
Case : 58000, Assigments : 2804661702, Comparisons : 1681964097
Case : 58100, Assigments : 2815758126, Comparisons : 1687769047
Case : 58200, Assigments : 2825421318, Comparisons : 1693583997
Case : 58300, Assigments : 2833250778, Comparisons : 1699408947
Case : 58400, Assigments : 2847928647, Comparisons : 1705243897
Case : 58500, Assigments : 2857237170, Comparisons : 1711088847
Case : 58600, Assigments : 2868638910, Comparisons : 1716943797
Case : 58700, Assigments : 2878002291, Comparisons : 1722808747
Case : 58800, Assigments : 2888022090, Comparisons : 1728683697
Case : 58900, Assigments : 2894325813, Comparisons : 1734568647
Case : 59000, Assigments : 2906953086, Comparisons : 1740463597
Case : 59100, Assigments : 2915008569, Comparisons : 1746368547
Case : 59200, Assigments : 2929699743, Comparisons : 1752283497
Case : 59300, Assigments : 2939097549, Comparisons : 1758208447
Case : 59400, Assigments : 2947000599, Comparisons : 1764143397
Case : 59600, Assigments : 2957838741, Comparisons : 1776042199
Case : 59700, Assigments : 2971975104, Comparisons : 1782007149
Case : 59800, Assigments : 2982550668, Comparisons : 1787982099
Case : 59900, Assigments : 2990504667, Comparisons : 1793967049
Case : 60000, Assigments : 3005182395, Comparisons : 1799961999
Case : 60100, Assigments : 3011987040, Comparisons : 1805966949
Case : 60200, Assigments : 3023672046, Comparisons : 1811981899
Case : 60300, Assigments : 3032302800, Comparisons : 1818006849
Case : 60400, Assigments : 3043278132, Comparisons : 1824041799
Case : 60500, Assigments : 3055479498, Comparisons : 1830086749
Case : 60600, Assigments : 3063235032, Comparisons : 1836141699
Case : 60700, Assigments : 3076053588, Comparisons : 1842206649
Case : 60800, Assigments : 3084925617, Comparisons : 1848281599
Case : 60900, Assigments : 3095939931, Comparisons : 1854366549
Case : 61000, Assigments : 3108011244, Comparisons : 1860461499
Case : 61100, Assigments : 3118359174, Comparisons : 1866566449
Case : 61300, Assigments : 3147830574, Comparisons : 1878801309
Case : 61400, Assigments : 3157093278, Comparisons : 1884936259
Case : 61500, Assigments : 3166970832, Comparisons : 1891081209
Case : 61600, Assigments : 3177091470, Comparisons : 1897236159
Case : 61700, Assigments : 3189580275, Comparisons : 1903401109
Case : 61800, Assigments : 3200326371, Comparisons : 1909576059
Case : 61900, Assigments : 3210689349, Comparisons : 1915761009
Case : 62000, Assigments : 3218762946, Comparisons : 1921955959
Case : 62100, Assigments : 3225627963, Comparisons : 1928160909
Case : 62200, Assigments : 3240948675, Comparisons : 1934375859
Case : 62300, Assigments : 3249524319, Comparisons : 1940600809
Case : 62400, Assigments : 3261739620, Comparisons : 1946835759
Case : 62500, Assigments : 3272972457, Comparisons : 1953080709
Case : 62600, Assigments : 3286295520, Comparisons : 1959335659
Case : 62700, Assigments : 3295638663, Comparisons : 1965600609
Case : 62800, Assigments : 3307376100, Comparisons : 1971875559
Case : 63000, Assigments : 3330983724, Comparisons : 1984404239
Case : 63100, Assigments : 3341917863, Comparisons : 1990709189
Case : 63200, Assigments : 3355336404, Comparisons : 1997024139
Case : 63300, Assigments : 3360433539, Comparisons : 2003349089
Case : 63400, Assigments : 3374673372, Comparisons : 2009684039
Case : 63500, Assigments : 3385781598, Comparisons : 2016028989
Case : 63600, Assigments : 3398203617, Comparisons : 2022383939
Case : 63700, Assigments : 3404749608, Comparisons : 2028748889
Case : 63800, Assigments : 3413748063, Comparisons : 2035123839
Case : 63900, Assigments : 3428565108, Comparisons : 2041508789
Case : 64000, Assigments : 3440457948, Comparisons : 2047903739
Case : 64100, Assigments : 3450984564, Comparisons : 2054308689
Case : 64200, Assigments : 3460799562, Comparisons : 2060723639
Case : 64300, Assigments : 3469630713, Comparisons : 2067148589
Case : 64400, Assigments : 3483005232, Comparisons : 2073583539
Case : 64500, Assigments : 3492118050, Comparisons : 2080028489
Case : 64700, Assigments : 3508443537, Comparisons : 2092871935
Case : 64800, Assigments : 3521356002, Comparisons : 2099346885
Case : 64900, Assigments : 3528202662, Comparisons : 2105831835
Case : 65000, Assigments : 3538836549, Comparisons : 2112326785
Case : 65100, Assigments : 3550858407, Comparisons : 2118831735
Case : 65200, Assigments : 3563915796, Comparisons : 2125346685
Case : 65300, Assigments : 3574812717, Comparisons : 2131871635
Case : 65400, Assigments : 3587166825, Comparisons : 2138406585
Case : 65500, Assigments : 3597214065, Comparisons : 2144951535
Case : 65600, Assigments : 3608285499, Comparisons : 2151506485
Case : 65700, Assigments : 3620475312, Comparisons : 2158071435
Case : 65800, Assigments : 3633511185, Comparisons : 2164646385
Case : 65900, Assigments : 3641049696, Comparisons : 2171231335
Case : 66000, Assigments : 3651907137, Comparisons : 2177826285
Case : 66100, Assigments : 3663987891, Comparisons : 2184431235
Case : 66200, Assigments : 3676453230, Comparisons : 2191046185
Case : 66400, Assigments : 3700077081, Comparisons : 2204418834
Case : 66500, Assigments : 3717823770, Comparisons : 2211063784
Case : 66600, Assigments : 3720108504, Comparisons : 2217718734
Case : 66700, Assigments : 3731708904, Comparisons : 2224383684
Case : 66800, Assigments : 3748395315, Comparisons : 2231058634
Case : 66900, Assigments : 3755066466, Comparisons : 2237743584
Case : 67000, Assigments : 3769623048, Comparisons : 2244438534
Case : 67100, Assigments : 3780211509, Comparisons : 2251143484
Case : 67200, Assigments : 3789018846, Comparisons : 2257858434
Case : 67300, Assigments : 3800665848, Comparisons : 2264583384
Case : 67400, Assigments : 3810219675, Comparisons : 2271318334
Case : 67500, Assigments : 3826064184, Comparisons : 2278063284
Case : 67600, Assigments : 3833704719, Comparisons : 2284818234
Case : 67700, Assigments : 3845889747, Comparisons : 2291583184
Case : 67800, Assigments : 3857695593, Comparisons : 2298358134
Case : 67900, Assigments : 3868511637, Comparisons : 2305143084
Case : 68100, Assigments : 3884041749, Comparisons : 2318721809
Case : 68200, Assigments : 3893845068, Comparisons : 2325536759
Case : 68300, Assigments : 3904512255, Comparisons : 2332361709
Case : 68400, Assigments : 3916998978, Comparisons : 2339196659
Case : 68500, Assigments : 3930157362, Comparisons : 2346041609
Case : 68600, Assigments : 3939411891, Comparisons : 2352896559
Case : 68700, Assigments : 3950418270, Comparisons : 2359761509
Case : 68800, Assigments : 3960362277, Comparisons : 2366636459
Case : 68900, Assigments : 3972949683, Comparisons : 2373521409
Case : 69000, Assigments : 3987514053, Comparisons : 2380416359
Case : 69100, Assigments : 3995075673, Comparisons : 2387321309
Case : 69200, Assigments : 4009301940, Comparisons : 2394236259
Case : 69300, Assigments : 4019667219, Comparisons : 2401161209
Case : 69400, Assigments : 4031340900, Comparisons : 2408096159
Case : 69500, Assigments : 4043841573, Comparisons : 2415041109
Case : 69600, Assigments : 4054659831, Comparisons : 2421996059
Case : 69800, Assigments : 4094817627, Comparisons : 2435965200
Case : 69900, Assigments : 4106420076, Comparisons : 2442950150
Case : 70000, Assigments : 4119757371, Comparisons : 2449945100
Case : 70100, Assigments : 4130401611, Comparisons : 2456950050
Case : 70200, Assigments : 4141278087, Comparisons : 2463965000
Case : 70300, Assigments : 4155109524, Comparisons : 2470989950
Case : 70400, Assigments : 4165272264, Comparisons : 2478024900
Case : 70500, Assigments : 4177835439, Comparisons : 2485069850
Case : 70600, Assigments : 4189181538, Comparisons : 2492124800
Case : 70700, Assigments : 4202651244, Comparisons : 2499189750
Case : 70800, Assigments : 4206898977, Comparisons : 2506264700
Case : 70900, Assigments : 4224509244, Comparisons : 2513349650
Case : 71000, Assigments : 4235064621, Comparisons : 2520444600
Case : 71100, Assigments : 4250868624, Comparisons : 2527549550
Case : 71200, Assigments : 4262551605, Comparisons : 2534664500
Case : 71300, Assigments : 4274199693, Comparisons : 2541789450
Case : 71500, Assigments : 4271537064, Comparisons : 2556016860
Case : 71600, Assigments : 4283341977, Comparisons : 2563171810
Case : 71700, Assigments : 4294235403, Comparisons : 2570336760
Case : 71800, Assigments : 4308225270, Comparisons : 2577511710
Case : 71900, Assigments : 4322453679, Comparisons : 2584696660
Case : 72000, Assigments : 4332827226, Comparisons : 2591891610
Case : 72100, Assigments : 4341669996, Comparisons : 2599096560
Case : 72200, Assigments : 4355286171, Comparisons : 2606311510
Case : 72300, Assigments : 4365237660, Comparisons : 2613536460
Case : 72400, Assigments : 4376532186, Comparisons : 2620771410
Case : 72500, Assigments : 4386253515, Comparisons : 2628016360
Case : 72600, Assigments : 4401178158, Comparisons : 2635271310
Case : 72700, Assigments : 4411426539, Comparisons : 2642536260
Case : 72800, Assigments : 4430821452, Comparisons : 2649811210
Case : 72900, Assigments : 4432672128, Comparisons : 2657096160
Case : 73000, Assigments : 4446245466, Comparisons : 2664391110
Case : 73200, Assigments : 4485537555, Comparisons : 2679057522
Case : 73300, Assigments : 4496569536, Comparisons : 2686382472
Case : 73400, Assigments : 4508792664, Comparisons : 2693717422
Case : 73500, Assigments : 4517720445, Comparisons : 2701062372
Case : 73600, Assigments : 4534333566, Comparisons : 2708417322
Case : 73700, Assigments : 4543338450, Comparisons : 2715782272
Case : 73800, Assigments : 4557161961, Comparisons : 2723157222
Case : 73900, Assigments : 4565855631, Comparisons : 2730542172
Case : 74000, Assigments : 4578845859, Comparisons : 2737937122
Case : 74100, Assigments : 4591936686, Comparisons : 2745342072
Case : 74200, Assigments : 4603541187, Comparisons : 2752757022
Case : 74300, Assigments : 4615738326, Comparisons : 2760181972
Case : 74400, Assigments : 4622383098, Comparisons : 2767616922
Case : 74500, Assigments : 4641984141, Comparisons : 2775061872
Case : 74600, Assigments : 4649962845, Comparisons : 2782516822
Case : 74700, Assigments : 4659402174, Comparisons : 2789981772
Case : 74900, Assigments : 4682330511, Comparisons : 2804939820
Case : 75000, Assigments : 4695884757, Comparisons : 2812434770
Case : 75100, Assigments : 4703961501, Comparisons : 2819939720
Case : 75200, Assigments : 4719135909, Comparisons : 2827454670
Case : 75300, Assigments : 4732126434, Comparisons : 2834979620
Case : 75400, Assigments : 4744449345, Comparisons : 2842514570
Case : 75500, Assigments : 4757049195, Comparisons : 2850059520
Case : 75600, Assigments : 4769893935, Comparisons : 2857614470
Case : 75700, Assigments : 4777819041, Comparisons : 2865179420
Case : 75800, Assigments : 4792011495, Comparisons : 2872754370
Case : 75900, Assigments : 4807246497, Comparisons : 2880339320
Case : 76000, Assigments : 4817025093, Comparisons : 2887934270
Case : 76100, Assigments : 4826750130, Comparisons : 2895539220
Case : 76200, Assigments : 4842664467, Comparisons : 2903154170
Case : 76300, Assigments : 4851986295, Comparisons : 2910779120
Case : 76400, Assigments : 4867212183, Comparisons : 2918414070
Case : 76600, Assigments : 4883287977, Comparisons : 2933698335
Case : 76700, Assigments : 4897503624, Comparisons : 2941363285
Case : 76800, Assigments : 4904497692, Comparisons : 2949038235
Case : 76900, Assigments : 4919581326, Comparisons : 2956723185
Case : 77000, Assigments : 4935564060, Comparisons : 2964418135
Case : 77100, Assigments : 4941490977, Comparisons : 2972123085
Case : 77200, Assigments : 4953286860, Comparisons : 2979838035
Case : 77300, Assigments : 4966243209, Comparisons : 2987562985
Case : 77400, Assigments : 4976956566, Comparisons : 2995297935
Case : 77500, Assigments : 4993343130, Comparisons : 3003042885
Case : 77600, Assigments : 5003064876, Comparisons : 3010797835
Case : 77700, Assigments : 5015504523, Comparisons : 3018562785
Case : 77800, Assigments : 5030456097, Comparisons : 3026337735
Case : 77900, Assigments : 5040809901, Comparisons : 3034122685
Case : 78000, Assigments : 5056727463, Comparisons : 3041917635
Case : 78100, Assigments : 5064368910, Comparisons : 3049722585
Case : 78300, Assigments : 5097216792, Comparisons : 3065340870
Case : 78400, Assigments : 5105762901, Comparisons : 3073175820
Case : 78500, Assigments : 5117974182, Comparisons : 3081020770
Case : 78600, Assigments : 5131047726, Comparisons : 3088875720
Case : 78700, Assigments : 5145254688, Comparisons : 3096740670
Case : 78800, Assigments : 5156082579, Comparisons : 3104615620
Case : 78900, Assigments : 5166802443, Comparisons : 3112500570
Case : 79000, Assigments : 5180062449, Comparisons : 3120395520
Case : 79100, Assigments : 5189942235, Comparisons : 3128300470
Case : 79200, Assigments : 5205043449, Comparisons : 3136215420
Case : 79300, Assigments : 5217168255, Comparisons : 3144140370
Case : 79400, Assigments : 5230522947, Comparisons : 3152075320
Case : 79500, Assigments : 5239696692, Comparisons : 3160020270
Case : 79600, Assigments : 5254747503, Comparisons : 3167975220
Case : 79700, Assigments : 5265127356, Comparisons : 3175940170
Case : 79800, Assigments : 5280503295, Comparisons : 3183915120
Case : 80000, Assigments : 5311679334, Comparisons : 3199931797
Case : 80100, Assigments : 5327085378, Comparisons : 3207936747
Case : 80200, Assigments : 5338837836, Comparisons : 3215951697
Case : 80300, Assigments : 5349264321, Comparisons : 3223976647
Case : 80400, Assigments : 5363798943, Comparisons : 3232011597
Case : 80500, Assigments : 5376898032, Comparisons : 3240056547
Case : 80600, Assigments : 5386544346, Comparisons : 3248111497
Case : 80700, Assigments : 5398193505, Comparisons : 3256176447
Case : 80800, Assigments : 5413424898, Comparisons : 3264251397
Case : 80900, Assigments : 5426211261, Comparisons : 3272336347
Case : 81000, Assigments : 5438512752, Comparisons : 3280431297
Case : 81100, Assigments : 5452037436, Comparisons : 3288536247
Case : 81200, Assigments : 5462806677, Comparisons : 3296651197
Case : 81300, Assigments : 5478220620, Comparisons : 3304776147
Case : 81400, Assigments : 5489772597, Comparisons : 3312911097
Case : 81500, Assigments : 5499117588, Comparisons : 3321056047
Case : 81700, Assigments : 5553675243, Comparisons : 3337390455
Case : 81800, Assigments : 5567340864, Comparisons : 3345565405
Case : 81900, Assigments : 5582007549, Comparisons : 3353750355
Case : 82000, Assigments : 5590893369, Comparisons : 3361945305
Case : 82100, Assigments : 5604979605, Comparisons : 3370150255
Case : 82200, Assigments : 5617594062, Comparisons : 3378365205
Case : 82300, Assigments : 5627030208, Comparisons : 3386590155
Case : 82400, Assigments : 5644493262, Comparisons : 3394825105
Case : 82500, Assigments : 5653403481, Comparisons : 3403070055
Case : 82600, Assigments : 5665251723, Comparisons : 3411325005
Case : 82700, Assigments : 5679881331, Comparisons : 3419589955
Case : 82800, Assigments : 5689989216, Comparisons : 3427864905
Case : 82900, Assigments : 5703849957, Comparisons : 3436149855
Case : 83000, Assigments : 5717816178, Comparisons : 3444444805
Case : 83100, Assigments : 5730146214, Comparisons : 3452749755
Case : 83200, Assigments : 5745098349, Comparisons : 3461064705
Case : 83400, Assigments : 5730758676, Comparisons : 3477717185
Case : 83500, Assigments : 5746255665, Comparisons : 3486062135
Case : 83600, Assigments : 5759143761, Comparisons : 3494417085
Case : 83700, Assigments : 5773342041, Comparisons : 3502782035
Case : 83800, Assigments : 5785689753, Comparisons : 3511156985
Case : 83900, Assigments : 5794931778, Comparisons : 3519541935
Case : 84000, Assigments : 5809432584, Comparisons : 3527936885
Case : 84100, Assigments : 5819298336, Comparisons : 3536341835
Case : 84200, Assigments : 5832227538, Comparisons : 3544756785
Case : 84300, Assigments : 5846097420, Comparisons : 3553181735
Case : 84400, Assigments : 5861813652, Comparisons : 3561616685
Case : 84500, Assigments : 5871579672, Comparisons : 3570061635
Case : 84600, Assigments : 5884899660, Comparisons : 3578516585
Case : 84700, Assigments : 5897212572, Comparisons : 3586981535
Case : 84800, Assigments : 5906651946, Comparisons : 3595456485
Case : 84900, Assigments : 5922227397, Comparisons : 3603941435
Case : 85100, Assigments : 5942517237, Comparisons : 3620954947
Case : 85200, Assigments : 5953240515, Comparisons : 3629469897
Case : 85300, Assigments : 5967103602, Comparisons : 3637994847
Case : 85400, Assigments : 5981723001, Comparisons : 3646529797
Case : 85500, Assigments : 5995909383, Comparisons : 3655074747
Case : 85600, Assigments : 6002732445, Comparisons : 3663629697
Case : 85700, Assigments : 6019069182, Comparisons : 3672194647
Case : 85800, Assigments : 6035585217, Comparisons : 3680769597
Case : 85900, Assigments : 6045994587, Comparisons : 3689354547
Case : 86000, Assigments : 6059312424, Comparisons : 3697949497
Case : 86100, Assigments : 6073167720, Comparisons : 3706554447
Case : 86200, Assigments : 6085114140, Comparisons : 3715169397
Case : 86300, Assigments : 6096677907, Comparisons : 3723794347
Case : 86400, Assigments : 6110202435, Comparisons : 3732429297
Case : 86500, Assigments : 6121911576, Comparisons : 3741074247
Case : 86600, Assigments : 6135591012, Comparisons : 3749729197
Case : 86800, Assigments : 6183614859, Comparisons : 3767024274
Case : 86900, Assigments : 6193652634, Comparisons : 3775709224
Case : 87000, Assigments : 6206510022, Comparisons : 3784404174
Case : 87100, Assigments : 6225849645, Comparisons : 3793109124
Case : 87200, Assigments : 6233679294, Comparisons : 3801824074
Case : 87300, Assigments : 6246292656, Comparisons : 3810549024
Case : 87400, Assigments : 6260440983, Comparisons : 3819283974
Case : 87500, Assigments : 6276500136, Comparisons : 3828028924
Case : 87600, Assigments : 6287381088, Comparisons : 3836783874
Case : 87700, Assigments : 6302237805, Comparisons : 3845548824
Case : 87800, Assigments : 6316792470, Comparisons : 3854323774
Case : 87900, Assigments : 6326266758, Comparisons : 3863108724
Case : 88000, Assigments : 6339519258, Comparisons : 3871903674
Case : 88100, Assigments : 6353474145, Comparisons : 3880708624
Case : 88200, Assigments : 6365874102, Comparisons : 3889523574
Case : 88300, Assigments : 6380030661, Comparisons : 3898348524
Case : 88500, Assigments : 6403268187, Comparisons : 3916075997
Case : 88600, Assigments : 6413946444, Comparisons : 3924930947
Case : 88700, Assigments : 6428640819, Comparisons : 3933795897
Case : 88800, Assigments : 6440211264, Comparisons : 3942670847
Case : 88900, Assigments : 6451075029, Comparisons : 3951555797
Case : 89000, Assigments : 6468046584, Comparisons : 3960450747
Case : 89100, Assigments : 6479490021, Comparisons : 3969355697
Case : 89200, Assigments : 6490781988, Comparisons : 3978270647
Case : 89300, Assigments : 6504737160, Comparisons : 3987195597
Case : 89400, Assigments : 6515013198, Comparisons : 3996130547
Case : 89500, Assigments : 6529767072, Comparisons : 4005075497
Case : 89600, Assigments : 6544174029, Comparisons : 4014030447
Case : 89700, Assigments : 6555191790, Comparisons : 4022995397
Case : 89800, Assigments : 6573062643, Comparisons : 4031970347
Case : 89900, Assigments : 6569106630, Comparisons : 4040891785
Case : 90000, Assigments : 6580509852, Comparisons : 4049886735
Case : 90200, Assigments : 6605218152, Comparisons : 4067921599
Case : 90300, Assigments : 6621927291, Comparisons : 4076946549
Case : 90400, Assigments : 6631315956, Comparisons : 4085981499
Case : 90500, Assigments : 6641668416, Comparisons : 4095026449
Case : 90600, Assigments : 6657086316, Comparisons : 4104081399
Case : 90700, Assigments : 6668544762, Comparisons : 4113146349
Case : 90800, Assigments : 6684139671, Comparisons : 4122221299
Case : 90900, Assigments : 6693329973, Comparisons : 4131306249
Case : 91000, Assigments : 6707565549, Comparisons : 4140401199
Case : 91100, Assigments : 6717989802, Comparisons : 4149506149
Case : 91200, Assigments : 6728271999, Comparisons : 4158621099
Case : 91300, Assigments : 6748678896, Comparisons : 4167746049
Case : 91400, Assigments : 6759446118, Comparisons : 4176880999
Case : 91500, Assigments : 6777042540, Comparisons : 4186025949
Case : 91600, Assigments : 6787904073, Comparisons : 4195180899
Case : 91700, Assigments : 6800975931, Comparisons : 4204345849
Case : 91900, Assigments : 6841004883, Comparisons : 4222711464
Case : 92000, Assigments : 6850643391, Comparisons : 4231906414
Case : 92100, Assigments : 6861600579, Comparisons : 4241111364
Case : 92200, Assigments : 6879645216, Comparisons : 4250326314
Case : 92300, Assigments : 6891747894, Comparisons : 4259551264
Case : 92400, Assigments : 6903682344, Comparisons : 4268786214
Case : 92500, Assigments : 6917343222, Comparisons : 4278031164
Case : 92600, Assigments : 6931709562, Comparisons : 4287286114
Case : 92700, Assigments : 6945214863, Comparisons : 4296551064
Case : 92800, Assigments : 6957927231, Comparisons : 4305826014
Case : 92900, Assigments : 6968450829, Comparisons : 4315110964
Case : 93000, Assigments : 6984652662, Comparisons : 4324405914
Case : 93100, Assigments : 6996954450, Comparisons : 4333710864
Case : 93200, Assigments : 7010403282, Comparisons : 4343025814
Case : 93300, Assigments : 7023575721, Comparisons : 4352350764
Case : 93400, Assigments : 7036303014, Comparisons : 4361685714
Case : 93600, Assigments : 7051105740, Comparisons : 4380423747
Case : 93700, Assigments : 7063239216, Comparisons : 4389788697
Case : 93800, Assigments : 7079196027, Comparisons : 4399163647
Case : 93900, Assigments : 7093599285, Comparisons : 4408548597
Case : 94000, Assigments : 7105022463, Comparisons : 4417943547
Case : 94100, Assigments : 7118593644, Comparisons : 4427348497
Case : 94200, Assigments : 7133749344, Comparisons : 4436763447
Case : 94300, Assigments : 7144853106, Comparisons : 4446188397
Case : 94400, Assigments : 7160260779, Comparisons : 4455623347
Case : 94500, Assigments : 7173778515, Comparisons : 4465068297
Case : 94600, Assigments : 7184837994, Comparisons : 4474523247
Case : 94700, Assigments : 7200922734, Comparisons : 4483988197
Case : 94800, Assigments : 7210941297, Comparisons : 4493463147
Case : 94900, Assigments : 7225133457, Comparisons : 4502948097
Case : 95000, Assigments : 7239384339, Comparisons : 4512443047
Case : 95100, Assigments : 7252923942, Comparisons : 4521947997
Case : 95300, Assigments : 7298877729, Comparisons : 4540993164
Case : 95400, Assigments : 7309667805, Comparisons : 4550528114
Case : 95500, Assigments : 7323439395, Comparisons : 4560073064
Case : 95600, Assigments : 7340708565, Comparisons : 4569628014
Case : 95700, Assigments : 7347566133, Comparisons : 4579192964
Case : 95800, Assigments : 7361286150, Comparisons : 4588767914
Case : 95900, Assigments : 7377044874, Comparisons : 4598352864
Case : 96000, Assigments : 7394413224, Comparisons : 4607947814
Case : 96100, Assigments : 7402412274, Comparisons : 4617552764
Case : 96200, Assigments : 7419677895, Comparisons : 4627167714
Case : 96300, Assigments : 7430692617, Comparisons : 4636792664
Case : 96400, Assigments : 7441698231, Comparisons : 4646427614
Case : 96500, Assigments : 7458891372, Comparisons : 4656072564
Case : 96600, Assigments : 7469069841, Comparisons : 4665727514
Case : 96700, Assigments : 7482889881, Comparisons : 4675392464
Case : 96800, Assigments : 7495653978, Comparisons : 4685067414
Case : 97000, Assigments : 7497181677, Comparisons : 4704447129
Case : 97100, Assigments : 7508313930, Comparisons : 4714152079
Case : 97200, Assigments : 7521423774, Comparisons : 4723867029
Case : 97300, Assigments : 7536088869, Comparisons : 4733591979
Case : 97400, Assigments : 7550589327, Comparisons : 4743326929
Case : 97500, Assigments : 7564679835, Comparisons : 4753071879
Case : 97600, Assigments : 7579121931, Comparisons : 4762826829
Case : 97700, Assigments : 7588159542, Comparisons : 4772591779
Case : 97800, Assigments : 7606782984, Comparisons : 4782366729
Case : 97900, Assigments : 7620821391, Comparisons : 4792151679
Case : 98000, Assigments : 7629146037, Comparisons : 4801946629
Case : 98100, Assigments : 7642329285, Comparisons : 4811751579
Case : 98200, Assigments : 7653458712, Comparisons : 4821566529
Case : 98300, Assigments : 7672146486, Comparisons : 4831391479
Case : 98400, Assigments : 7681475391, Comparisons : 4841226429
Case : 98500, Assigments : 7698326358, Comparisons : 4851071379
Case : 98700, Assigments : 7747498026, Comparisons : 4870725899
Case : 98800, Assigments : 7761959010, Comparisons : 4880600849
Case : 98900, Assigments : 7774955115, Comparisons : 4890485799
Case : 99000, Assigments : 7791191253, Comparisons : 4900380749
Case : 99100, Assigments : 7805411550, Comparisons : 4910285699
Case : 99200, Assigments : 7813597848, Comparisons : 4920200649
Case : 99300, Assigments : 7829001627, Comparisons : 4930125599
Case : 99400, Assigments : 7843921230, Comparisons : 4940060549
Case : 99500, Assigments : 7852547700, Comparisons : 4950005499
Case : 99600, Assigments : 7870679169, Comparisons : 4959960449
Case : 99700, Assigments : 7882301181, Comparisons : 4969925399
Case : 99800, Assigments : 7898473599, Comparisons : 4979900349
Case : 99900, Assigments : 7909696629, Comparisons : 4989885299
Case : 100000, Assigments : 7923929889, Comparisons : 4999880249
